UserID,CourseID,Progress
351,facc38f2-b900-4366-8e0e-0e1e7e05517a,69
351,b84de32b-052d-4bc0-809f-11ba1f180880,93
351,1f41dd68-a82f-4c5d-be70-ed45f0556e26,68
351,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,74
351,5cc51ce3-73f5-4f6d-9c46-2254604480ab,80
351,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,41
351,c3c9276f-a4ba-41ab-9fbd-00abed968264,17
351,db388d11-225b-4542-83ae-7ca408f82d9e,83
351,00e408ed-4f87-4d4e-b28d-29f4acd9f395,6
351,f2e42db3-d730-40e0-9f97-0237130039b8,99
350,5cc51ce3-73f5-4f6d-9c46-2254604480ab,33
350,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,21
350,c3c9276f-a4ba-41ab-9fbd-00abed968264,63
350,fe172375-f7a0-4765-b90c-b1c06bb93b71,80
350,c37a9df1-fb07-45bc-a071-069113649e76,4
350,facc38f2-b900-4366-8e0e-0e1e7e05517a,75
350,f2e42db3-d730-40e0-9f97-0237130039b8,60
350,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,18
350,b84de32b-052d-4bc0-809f-11ba1f180880,93
350,c9b62178-88ee-4a25-b7c2-17e53707f33c,64
350,8216d085-31a6-43c1-ae48-04697d62e08a,6
350,8ccfaf98-f459-4f32-b91c-b65aa117d69f,44
350,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,32
349,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,14
349,1f41dd68-a82f-4c5d-be70-ed45f0556e26,82
349,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,2
348,00e408ed-4f87-4d4e-b28d-29f4acd9f395,98
348,f2e42db3-d730-40e0-9f97-0237130039b8,84
348,db388d11-225b-4542-83ae-7ca408f82d9e,16
348,1f41dd68-a82f-4c5d-be70-ed45f0556e26,45
348,8216d085-31a6-43c1-ae48-04697d62e08a,49
348,c4ba97d7-2b58-4934-92f9-b654d088889c,1
348,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,82
348,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,74
348,c37a9df1-fb07-45bc-a071-069113649e76,63
348,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,86
348,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,9
348,c3c9276f-a4ba-41ab-9fbd-00abed968264,22
347,fe172375-f7a0-4765-b90c-b1c06bb93b71,43
347,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,25
347,c37a9df1-fb07-45bc-a071-069113649e76,32
346,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,45
346,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,56
346,1f41dd68-a82f-4c5d-be70-ed45f0556e26,9
346,facc38f2-b900-4366-8e0e-0e1e7e05517a,12
346,f2e42db3-d730-40e0-9f97-0237130039b8,19
346,c3c9276f-a4ba-41ab-9fbd-00abed968264,11
346,5cc51ce3-73f5-4f6d-9c46-2254604480ab,41
346,8ccfaf98-f459-4f32-b91c-b65aa117d69f,24
345,fe172375-f7a0-4765-b90c-b1c06bb93b71,2
345,c4ba97d7-2b58-4934-92f9-b654d088889c,51
345,c37a9df1-fb07-45bc-a071-069113649e76,44
345,85d13dd6-8e15-4668-90c2-485b2df8834d,74
345,c9b62178-88ee-4a25-b7c2-17e53707f33c,87
345,c3c9276f-a4ba-41ab-9fbd-00abed968264,11
345,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,75
345,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,92
345,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,69
345,f2e42db3-d730-40e0-9f97-0237130039b8,62
345,facc38f2-b900-4366-8e0e-0e1e7e05517a,69
345,db388d11-225b-4542-83ae-7ca408f82d9e,66
344,facc38f2-b900-4366-8e0e-0e1e7e05517a,61
344,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,13
344,8ccfaf98-f459-4f32-b91c-b65aa117d69f,39
344,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,28
344,fe172375-f7a0-4765-b90c-b1c06bb93b71,57
344,db388d11-225b-4542-83ae-7ca408f82d9e,69
344,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,66
344,5cc51ce3-73f5-4f6d-9c46-2254604480ab,38
344,00e408ed-4f87-4d4e-b28d-29f4acd9f395,91
343,00e408ed-4f87-4d4e-b28d-29f4acd9f395,10
343,c9b62178-88ee-4a25-b7c2-17e53707f33c,0
343,f2e42db3-d730-40e0-9f97-0237130039b8,38
343,fe172375-f7a0-4765-b90c-b1c06bb93b71,46
343,b84de32b-052d-4bc0-809f-11ba1f180880,80
343,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,61
343,c4ba97d7-2b58-4934-92f9-b654d088889c,15
342,fe172375-f7a0-4765-b90c-b1c06bb93b71,20
342,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,89
342,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,43
342,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,8
342,b84de32b-052d-4bc0-809f-11ba1f180880,41
342,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,5
342,f2e42db3-d730-40e0-9f97-0237130039b8,76
342,facc38f2-b900-4366-8e0e-0e1e7e05517a,51
342,8ccfaf98-f459-4f32-b91c-b65aa117d69f,82
342,8216d085-31a6-43c1-ae48-04697d62e08a,85
341,1f41dd68-a82f-4c5d-be70-ed45f0556e26,98
341,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,59
341,00e408ed-4f87-4d4e-b28d-29f4acd9f395,22
341,c37a9df1-fb07-45bc-a071-069113649e76,44
341,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,69
341,5cc51ce3-73f5-4f6d-9c46-2254604480ab,84
341,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,43
339,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,8
339,fe172375-f7a0-4765-b90c-b1c06bb93b71,28
339,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,7
339,facc38f2-b900-4366-8e0e-0e1e7e05517a,41
339,1f41dd68-a82f-4c5d-be70-ed45f0556e26,91
339,c9b62178-88ee-4a25-b7c2-17e53707f33c,41
339,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,99
339,f2e42db3-d730-40e0-9f97-0237130039b8,20
339,b84de32b-052d-4bc0-809f-11ba1f180880,55
339,c37a9df1-fb07-45bc-a071-069113649e76,92
338,f2e42db3-d730-40e0-9f97-0237130039b8,84
337,c37a9df1-fb07-45bc-a071-069113649e76,93
337,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,42
337,1f41dd68-a82f-4c5d-be70-ed45f0556e26,99
337,5cc51ce3-73f5-4f6d-9c46-2254604480ab,50
337,c3c9276f-a4ba-41ab-9fbd-00abed968264,55
337,85d13dd6-8e15-4668-90c2-485b2df8834d,96
337,db388d11-225b-4542-83ae-7ca408f82d9e,39
337,fe172375-f7a0-4765-b90c-b1c06bb93b71,55
337,8216d085-31a6-43c1-ae48-04697d62e08a,51
336,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,42
336,c37a9df1-fb07-45bc-a071-069113649e76,9
336,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,25
336,8216d085-31a6-43c1-ae48-04697d62e08a,37
336,00e408ed-4f87-4d4e-b28d-29f4acd9f395,50
336,1f41dd68-a82f-4c5d-be70-ed45f0556e26,25
336,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,16
336,b84de32b-052d-4bc0-809f-11ba1f180880,8
336,c9b62178-88ee-4a25-b7c2-17e53707f33c,93
335,f2e42db3-d730-40e0-9f97-0237130039b8,86
335,c4ba97d7-2b58-4934-92f9-b654d088889c,95
335,db388d11-225b-4542-83ae-7ca408f82d9e,20
334,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,33
334,b84de32b-052d-4bc0-809f-11ba1f180880,72
334,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,9
334,fe172375-f7a0-4765-b90c-b1c06bb93b71,68
334,85d13dd6-8e15-4668-90c2-485b2df8834d,93
334,f2e42db3-d730-40e0-9f97-0237130039b8,74
334,5cc51ce3-73f5-4f6d-9c46-2254604480ab,98
334,8216d085-31a6-43c1-ae48-04697d62e08a,39
334,c3c9276f-a4ba-41ab-9fbd-00abed968264,35
334,1f41dd68-a82f-4c5d-be70-ed45f0556e26,66
334,c37a9df1-fb07-45bc-a071-069113649e76,86
334,00e408ed-4f87-4d4e-b28d-29f4acd9f395,59
334,facc38f2-b900-4366-8e0e-0e1e7e05517a,80
333,5cc51ce3-73f5-4f6d-9c46-2254604480ab,18
333,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,77
333,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,21
333,c3c9276f-a4ba-41ab-9fbd-00abed968264,32
333,c9b62178-88ee-4a25-b7c2-17e53707f33c,54
333,db388d11-225b-4542-83ae-7ca408f82d9e,77
333,85d13dd6-8e15-4668-90c2-485b2df8834d,76
333,c4ba97d7-2b58-4934-92f9-b654d088889c,52
333,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,67
333,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,6
333,b84de32b-052d-4bc0-809f-11ba1f180880,35
333,c37a9df1-fb07-45bc-a071-069113649e76,7
333,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,95
333,facc38f2-b900-4366-8e0e-0e1e7e05517a,1
332,8216d085-31a6-43c1-ae48-04697d62e08a,12
332,c3c9276f-a4ba-41ab-9fbd-00abed968264,100
332,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,98
332,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,92
332,5cc51ce3-73f5-4f6d-9c46-2254604480ab,34
332,c37a9df1-fb07-45bc-a071-069113649e76,17
332,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,69
332,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,38
332,1f41dd68-a82f-4c5d-be70-ed45f0556e26,17
332,fe172375-f7a0-4765-b90c-b1c06bb93b71,60
332,b84de32b-052d-4bc0-809f-11ba1f180880,55
332,db388d11-225b-4542-83ae-7ca408f82d9e,2
332,8ccfaf98-f459-4f32-b91c-b65aa117d69f,77
332,00e408ed-4f87-4d4e-b28d-29f4acd9f395,87
331,db388d11-225b-4542-83ae-7ca408f82d9e,49
331,b84de32b-052d-4bc0-809f-11ba1f180880,33
331,5cc51ce3-73f5-4f6d-9c46-2254604480ab,46
331,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,12
331,fe172375-f7a0-4765-b90c-b1c06bb93b71,44
331,c4ba97d7-2b58-4934-92f9-b654d088889c,67
331,c9b62178-88ee-4a25-b7c2-17e53707f33c,99
331,f2e42db3-d730-40e0-9f97-0237130039b8,8
331,00e408ed-4f87-4d4e-b28d-29f4acd9f395,45
331,8ccfaf98-f459-4f32-b91c-b65aa117d69f,32
331,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,75
330,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,60
330,facc38f2-b900-4366-8e0e-0e1e7e05517a,88
330,b84de32b-052d-4bc0-809f-11ba1f180880,52
330,8216d085-31a6-43c1-ae48-04697d62e08a,90
330,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,91
329,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,46
329,fe172375-f7a0-4765-b90c-b1c06bb93b71,28
329,c4ba97d7-2b58-4934-92f9-b654d088889c,47
328,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,37
328,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,71
328,c4ba97d7-2b58-4934-92f9-b654d088889c,55
328,85d13dd6-8e15-4668-90c2-485b2df8834d,8
328,00e408ed-4f87-4d4e-b28d-29f4acd9f395,87
328,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,81
328,8216d085-31a6-43c1-ae48-04697d62e08a,61
328,1f41dd68-a82f-4c5d-be70-ed45f0556e26,80
328,c9b62178-88ee-4a25-b7c2-17e53707f33c,76
328,facc38f2-b900-4366-8e0e-0e1e7e05517a,50
328,b84de32b-052d-4bc0-809f-11ba1f180880,73
328,c37a9df1-fb07-45bc-a071-069113649e76,83
328,fe172375-f7a0-4765-b90c-b1c06bb93b71,49
328,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,96
327,8216d085-31a6-43c1-ae48-04697d62e08a,23
327,f2e42db3-d730-40e0-9f97-0237130039b8,86
327,1f41dd68-a82f-4c5d-be70-ed45f0556e26,94
327,fe172375-f7a0-4765-b90c-b1c06bb93b71,54
327,8ccfaf98-f459-4f32-b91c-b65aa117d69f,71
327,00e408ed-4f87-4d4e-b28d-29f4acd9f395,14
327,c9b62178-88ee-4a25-b7c2-17e53707f33c,72
327,c37a9df1-fb07-45bc-a071-069113649e76,71
327,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,85
327,facc38f2-b900-4366-8e0e-0e1e7e05517a,76
327,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,14
327,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,77
327,5cc51ce3-73f5-4f6d-9c46-2254604480ab,75
326,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,22
326,c3c9276f-a4ba-41ab-9fbd-00abed968264,32
326,f2e42db3-d730-40e0-9f97-0237130039b8,18
326,1f41dd68-a82f-4c5d-be70-ed45f0556e26,9
326,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,47
326,85d13dd6-8e15-4668-90c2-485b2df8834d,39
326,b84de32b-052d-4bc0-809f-11ba1f180880,23
326,fe172375-f7a0-4765-b90c-b1c06bb93b71,71
326,8216d085-31a6-43c1-ae48-04697d62e08a,99
326,5cc51ce3-73f5-4f6d-9c46-2254604480ab,17
326,00e408ed-4f87-4d4e-b28d-29f4acd9f395,92
326,facc38f2-b900-4366-8e0e-0e1e7e05517a,75
324,facc38f2-b900-4366-8e0e-0e1e7e05517a,3
324,8216d085-31a6-43c1-ae48-04697d62e08a,53
324,fe172375-f7a0-4765-b90c-b1c06bb93b71,99
324,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,14
324,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,52
324,db388d11-225b-4542-83ae-7ca408f82d9e,69
324,c4ba97d7-2b58-4934-92f9-b654d088889c,88
324,c37a9df1-fb07-45bc-a071-069113649e76,44
324,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,74
324,00e408ed-4f87-4d4e-b28d-29f4acd9f395,16
324,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,87
323,00e408ed-4f87-4d4e-b28d-29f4acd9f395,16
323,c9b62178-88ee-4a25-b7c2-17e53707f33c,89
323,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,55
323,facc38f2-b900-4366-8e0e-0e1e7e05517a,12
323,c3c9276f-a4ba-41ab-9fbd-00abed968264,9
322,c9b62178-88ee-4a25-b7c2-17e53707f33c,68
322,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,72
322,c37a9df1-fb07-45bc-a071-069113649e76,43
322,5cc51ce3-73f5-4f6d-9c46-2254604480ab,89
322,b84de32b-052d-4bc0-809f-11ba1f180880,0
322,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,71
322,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,44
321,1f41dd68-a82f-4c5d-be70-ed45f0556e26,57
321,8ccfaf98-f459-4f32-b91c-b65aa117d69f,8
321,f2e42db3-d730-40e0-9f97-0237130039b8,52
321,8216d085-31a6-43c1-ae48-04697d62e08a,18
321,85d13dd6-8e15-4668-90c2-485b2df8834d,1
321,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,6
320,c3c9276f-a4ba-41ab-9fbd-00abed968264,47
320,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,0
319,8216d085-31a6-43c1-ae48-04697d62e08a,2
319,b84de32b-052d-4bc0-809f-11ba1f180880,83
319,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,83
319,00e408ed-4f87-4d4e-b28d-29f4acd9f395,25
319,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,59
319,85d13dd6-8e15-4668-90c2-485b2df8834d,1
319,facc38f2-b900-4366-8e0e-0e1e7e05517a,45
319,fe172375-f7a0-4765-b90c-b1c06bb93b71,88
319,8ccfaf98-f459-4f32-b91c-b65aa117d69f,100
319,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,97
319,5cc51ce3-73f5-4f6d-9c46-2254604480ab,10
318,8216d085-31a6-43c1-ae48-04697d62e08a,53
318,b84de32b-052d-4bc0-809f-11ba1f180880,0
318,85d13dd6-8e15-4668-90c2-485b2df8834d,87
318,c4ba97d7-2b58-4934-92f9-b654d088889c,62
318,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,73
318,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,1
318,00e408ed-4f87-4d4e-b28d-29f4acd9f395,100
318,db388d11-225b-4542-83ae-7ca408f82d9e,35
318,5cc51ce3-73f5-4f6d-9c46-2254604480ab,45
318,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,34
318,c9b62178-88ee-4a25-b7c2-17e53707f33c,48
318,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,45
318,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,88
318,facc38f2-b900-4366-8e0e-0e1e7e05517a,44
317,85d13dd6-8e15-4668-90c2-485b2df8834d,75
317,db388d11-225b-4542-83ae-7ca408f82d9e,47
317,1f41dd68-a82f-4c5d-be70-ed45f0556e26,16
317,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,47
317,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,80
317,f2e42db3-d730-40e0-9f97-0237130039b8,97
317,5cc51ce3-73f5-4f6d-9c46-2254604480ab,38
317,c3c9276f-a4ba-41ab-9fbd-00abed968264,57
317,c4ba97d7-2b58-4934-92f9-b654d088889c,55
317,c37a9df1-fb07-45bc-a071-069113649e76,25
316,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,91
316,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,38
316,f2e42db3-d730-40e0-9f97-0237130039b8,55
316,8ccfaf98-f459-4f32-b91c-b65aa117d69f,51
316,facc38f2-b900-4366-8e0e-0e1e7e05517a,37
316,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,82
316,c3c9276f-a4ba-41ab-9fbd-00abed968264,69
316,8216d085-31a6-43c1-ae48-04697d62e08a,40
316,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,54
316,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,54
316,c9b62178-88ee-4a25-b7c2-17e53707f33c,32
316,fe172375-f7a0-4765-b90c-b1c06bb93b71,54
316,85d13dd6-8e15-4668-90c2-485b2df8834d,5
315,c3c9276f-a4ba-41ab-9fbd-00abed968264,70
315,c37a9df1-fb07-45bc-a071-069113649e76,69
315,5cc51ce3-73f5-4f6d-9c46-2254604480ab,17
314,85d13dd6-8e15-4668-90c2-485b2df8834d,17
314,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,40
314,5cc51ce3-73f5-4f6d-9c46-2254604480ab,13
314,fe172375-f7a0-4765-b90c-b1c06bb93b71,43
314,c9b62178-88ee-4a25-b7c2-17e53707f33c,3
314,1f41dd68-a82f-4c5d-be70-ed45f0556e26,74
314,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,83
314,f2e42db3-d730-40e0-9f97-0237130039b8,93
314,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,95
314,db388d11-225b-4542-83ae-7ca408f82d9e,58
314,c4ba97d7-2b58-4934-92f9-b654d088889c,99
314,00e408ed-4f87-4d4e-b28d-29f4acd9f395,91
314,8216d085-31a6-43c1-ae48-04697d62e08a,16
313,c3c9276f-a4ba-41ab-9fbd-00abed968264,65
313,1f41dd68-a82f-4c5d-be70-ed45f0556e26,38
313,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,65
313,8ccfaf98-f459-4f32-b91c-b65aa117d69f,94
313,b84de32b-052d-4bc0-809f-11ba1f180880,35
313,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,57
313,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,63
313,85d13dd6-8e15-4668-90c2-485b2df8834d,97
313,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,63
313,facc38f2-b900-4366-8e0e-0e1e7e05517a,20
313,5cc51ce3-73f5-4f6d-9c46-2254604480ab,40
313,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,52
312,00e408ed-4f87-4d4e-b28d-29f4acd9f395,98
312,85d13dd6-8e15-4668-90c2-485b2df8834d,100
312,db388d11-225b-4542-83ae-7ca408f82d9e,51
312,fe172375-f7a0-4765-b90c-b1c06bb93b71,6
312,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,10
312,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,17
312,c3c9276f-a4ba-41ab-9fbd-00abed968264,57
312,5cc51ce3-73f5-4f6d-9c46-2254604480ab,29
312,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,14
312,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,99
312,8216d085-31a6-43c1-ae48-04697d62e08a,15
312,c9b62178-88ee-4a25-b7c2-17e53707f33c,41
311,fe172375-f7a0-4765-b90c-b1c06bb93b71,42
311,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,7
311,c4ba97d7-2b58-4934-92f9-b654d088889c,10
311,00e408ed-4f87-4d4e-b28d-29f4acd9f395,70
311,5cc51ce3-73f5-4f6d-9c46-2254604480ab,76
311,b84de32b-052d-4bc0-809f-11ba1f180880,58
311,db388d11-225b-4542-83ae-7ca408f82d9e,50
311,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,52
311,c3c9276f-a4ba-41ab-9fbd-00abed968264,34
311,8ccfaf98-f459-4f32-b91c-b65aa117d69f,50
311,1f41dd68-a82f-4c5d-be70-ed45f0556e26,98
311,c9b62178-88ee-4a25-b7c2-17e53707f33c,98
311,c37a9df1-fb07-45bc-a071-069113649e76,83
311,facc38f2-b900-4366-8e0e-0e1e7e05517a,24
310,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,53
309,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,15
309,8ccfaf98-f459-4f32-b91c-b65aa117d69f,4
309,c4ba97d7-2b58-4934-92f9-b654d088889c,45
309,8216d085-31a6-43c1-ae48-04697d62e08a,77
309,facc38f2-b900-4366-8e0e-0e1e7e05517a,10
309,1f41dd68-a82f-4c5d-be70-ed45f0556e26,63
309,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,99
309,db388d11-225b-4542-83ae-7ca408f82d9e,67
309,85d13dd6-8e15-4668-90c2-485b2df8834d,53
309,fe172375-f7a0-4765-b90c-b1c06bb93b71,9
308,f2e42db3-d730-40e0-9f97-0237130039b8,51
308,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,97
308,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,35
308,fe172375-f7a0-4765-b90c-b1c06bb93b71,30
308,c3c9276f-a4ba-41ab-9fbd-00abed968264,16
308,c37a9df1-fb07-45bc-a071-069113649e76,99
308,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,67
308,b84de32b-052d-4bc0-809f-11ba1f180880,68
308,c4ba97d7-2b58-4934-92f9-b654d088889c,91
308,db388d11-225b-4542-83ae-7ca408f82d9e,29
308,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,96
307,c37a9df1-fb07-45bc-a071-069113649e76,90
307,facc38f2-b900-4366-8e0e-0e1e7e05517a,62
307,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,48
307,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,72
307,c4ba97d7-2b58-4934-92f9-b654d088889c,84
307,5cc51ce3-73f5-4f6d-9c46-2254604480ab,36
307,c3c9276f-a4ba-41ab-9fbd-00abed968264,52
307,fe172375-f7a0-4765-b90c-b1c06bb93b71,51
307,b84de32b-052d-4bc0-809f-11ba1f180880,41
306,00e408ed-4f87-4d4e-b28d-29f4acd9f395,41
306,facc38f2-b900-4366-8e0e-0e1e7e05517a,57
306,8216d085-31a6-43c1-ae48-04697d62e08a,56
305,b84de32b-052d-4bc0-809f-11ba1f180880,89
305,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,92
305,db388d11-225b-4542-83ae-7ca408f82d9e,65
305,8ccfaf98-f459-4f32-b91c-b65aa117d69f,80
305,c37a9df1-fb07-45bc-a071-069113649e76,8
305,c4ba97d7-2b58-4934-92f9-b654d088889c,96
305,00e408ed-4f87-4d4e-b28d-29f4acd9f395,18
305,85d13dd6-8e15-4668-90c2-485b2df8834d,65
305,f2e42db3-d730-40e0-9f97-0237130039b8,87
305,5cc51ce3-73f5-4f6d-9c46-2254604480ab,27
305,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,49
305,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,78
304,c9b62178-88ee-4a25-b7c2-17e53707f33c,51
304,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,98
304,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,6
304,8216d085-31a6-43c1-ae48-04697d62e08a,1
304,8ccfaf98-f459-4f32-b91c-b65aa117d69f,66
304,fe172375-f7a0-4765-b90c-b1c06bb93b71,72
304,c4ba97d7-2b58-4934-92f9-b654d088889c,12
304,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,58
303,c3c9276f-a4ba-41ab-9fbd-00abed968264,71
303,85d13dd6-8e15-4668-90c2-485b2df8834d,29
303,8216d085-31a6-43c1-ae48-04697d62e08a,61
303,5cc51ce3-73f5-4f6d-9c46-2254604480ab,88
303,00e408ed-4f87-4d4e-b28d-29f4acd9f395,10
303,c4ba97d7-2b58-4934-92f9-b654d088889c,0
303,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,98
303,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,86
303,8ccfaf98-f459-4f32-b91c-b65aa117d69f,19
302,c3c9276f-a4ba-41ab-9fbd-00abed968264,93
302,f2e42db3-d730-40e0-9f97-0237130039b8,33
302,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,64
302,8216d085-31a6-43c1-ae48-04697d62e08a,77
302,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,63
302,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,96
302,5cc51ce3-73f5-4f6d-9c46-2254604480ab,36
302,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,20
302,c37a9df1-fb07-45bc-a071-069113649e76,79
302,85d13dd6-8e15-4668-90c2-485b2df8834d,97
302,facc38f2-b900-4366-8e0e-0e1e7e05517a,38
302,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,14
302,00e408ed-4f87-4d4e-b28d-29f4acd9f395,85
301,c37a9df1-fb07-45bc-a071-069113649e76,1
301,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,88
300,8216d085-31a6-43c1-ae48-04697d62e08a,62
300,facc38f2-b900-4366-8e0e-0e1e7e05517a,51
300,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,75
300,db388d11-225b-4542-83ae-7ca408f82d9e,11
300,8ccfaf98-f459-4f32-b91c-b65aa117d69f,87
300,c9b62178-88ee-4a25-b7c2-17e53707f33c,90
300,f2e42db3-d730-40e0-9f97-0237130039b8,48
299,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,97
299,f2e42db3-d730-40e0-9f97-0237130039b8,39
